Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Order Date,Customer Name,City,Promo Code,Full Product
702,40909,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,90,130,30,220,105,725,145,95,16,250,129,2012-01-01,,DELHI,,Leaves - Chamomile
775,40909,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,120,180,120,300,144,862,201,47,111,345,90,2012-01-01,  john   doe ,LoNDoN,SAVE10,Leaves - Lemon
702,40909,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,80,120,90,200,95,608,139,30,86,234,53,2012-01-01,MARY ann,sydney,,Leaves - Mint
775,40909,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,150,220,150,370,234,1310,312,77,203,546,109,2012-01-01,roBERT  SMITH,new york,,Leaves - Darjeeling
775,40909,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,150,160,100,310,228,1459,228,63,141,456,87,2012-01-01, alice ,DELHI,,Leaves - Earl Grey
702,40909,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,160,-160,-240,0,245,1419,-245,93,-354,17,126,2012-01-01,,LoNDoN,,Leaves - Green Tea
702,40909,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,50,10,90,34,197,42,12,-3,76,45,2012-01-01,  john   doe ,sydney,,Beans - Colombian
503,40909,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,50,70,20,120,58,338,72,22,16,130,56,2012-01-01,MARY ann,new york,SAVE10,Beans - Caffe Latte
503,40909,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,80,50,130,60,336,80,19,33,140,47,2012-01-01,roBERT  SMITH,DELHI,,Beans - Caffe Mocha
971,40909,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,160,160,100,320,170,1091,171,47,99,341,72,2012-01-01, alice ,LoNDoN,,Beans - Decaf Espresso
971,40909,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,70,100,70,170,57,364,83,18,42,140,41,2012-01-01,,sydney,,Beans - Decaf Irish Cream
971,40909,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,30,40,40,70,36,777,54,10,33,90,21,2012-01-01,  john   doe ,new york,,Leaves - Chamomile
503,40909,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,44,623,56,14,29,100,27,2012-01-01,MARY ann,DELHI,,Leaves - Lemon
971,40909,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,20,30,30,50,32,456,48,8,28,80,20,2012-01-01,roBERT  SMITH,LoNDoN,SAVE10,Leaves - Darjeeling
503,40909,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,50,90,60,140,84,651,126,27,68,210,58,2012-01-01, alice ,sydney,,Leaves - Earl Grey
541,40909,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,50,80,50,130,84,500,116,26,67,200,49,2012-01-01,,new york,,Leaves - Green Tea
541,40909,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,70,110,40,180,63,435,87,57,1,150,86,2012-01-01,  john   doe ,DELHI,,Beans - Amaretto
503,40909,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,80,120,60,200,67,400,93,22,28,160,65,2012-01-01,MARY ann,LoNDoN,,Beans - Colombian
425,40909,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,623,62,15,35,110,27,2012-01-01,roBERT  SMITH,sydney,,Beans - Caffe Latte
253,40909,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,60,20,110,54,312,66,20,13,120,53,2012-01-01, alice ,new york,SAVE10,Beans - Caffe Mocha
206,40909,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,60,80,60,140,69,965,81,21,39,150,42,2012-01-01,,DELHI,,Beans - Decaf Espresso
509,40909,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,90,140,60,230,79,551,111,72,9,190,102,2012-01-01,  john   doe ,LoNDoN,,Beans - Decaf Irish Cream
206,40909,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,100,170,120,270,124,961,186,40,115,310,71,2012-01-01,MARY ann,sydney,,Leaves - Chamomile
360,40909,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,20,50,50,70,34,777,51,9,30,85,21,2012-01-01,roBERT  SMITH,new york,,Leaves - Lemon
360,40909,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,40,80,50,120,67,400,113,20,70,180,43,2012-01-01, alice ,DELHI,,Leaves - Darjeeling
253,40909,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,40,60,40,100,61,390,89,19,48,150,41,2012-01-01,,LoNDoN,SAVE10,Leaves - Earl Grey
360,40909,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,80,20,120,75,522,105,68,8,180,97,2012-01-01,  john   doe ,sydney,,Leaves - Green Tea
206,40909,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,60,100,70,160,53,338,77,16,38,130,39,2012-01-01,MARY ann,new york,,Beans - Colombian
303,40940,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,100,150,120,250,99,766,144,27,105,243,39,2012-02-01,roBERT  SMITH,DELHI,,Beans - Amaretto
720,40940,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,613,107,27,68,190,39,2012-02-01, alice ,LoNDoN,,Beans - Colombian
719,40940,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,140,110,240,95,809,137,26,99,232,38,2012-02-01,,sydney,,Beans - Decaf Irish Cream
970,40940,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,44,618,56,14,30,100,26,2012-02-01,  john   doe ,new york,SAVE10,Leaves - Green Tea
970,40940,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,80,140,110,220,77,449,112,21,80,189,32,2012-02-01,MARY ann,DELHI,,Beans - Caffe Mocha
303,40940,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,80,140,90,220,75,549,114,24,59,189,55,2012-02-01,roBERT  SMITH,LoNDoN,,Beans - Decaf Espresso
970,40940,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,140,150,100,290,170,1073,170,47,99,340,71,2012-02-01, alice ,sydney,,Leaves - Chamomile
970,40940,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,70,10,110,54,427,75,49,-3,129,78,2012-02-01,,new york,,Leaves - Lemon
303,40940,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,70,40,120,60,329,80,19,33,140,47,2012-02-01,  john   doe ,DELHI,,Leaves - Mint
719,40940,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,50,60,10,110,59,331,73,22,18,132,55,2012-02-01,MARY ann,LoNDoN,SAVE10,Leaves - Darjeeling
720,40940,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,50,60,30,110,62,958,74,19,34,136,40,2012-02-01,roBERT  SMITH,sydney,,Leaves - Earl Grey
312,40940,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,150,220,140,370,148,844,206,48,115,354,91,2012-02-01, alice ,new york,,Beans - Colombian
847,40940,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,150,100,260,104,596,150,33,95,254,55,2012-02-01,,DELHI,,Beans - Decaf Irish Cream
708,40940,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,270,370,260,640,234,1282,311,77,201,545,110,2012-02-01,  john   doe ,LoNDoN,,Beans - Caffe Mocha
312,40940,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,260,270,180,530,228,1436,229,63,142,457,87,2012-02-01,MARY ann,sydney,,Beans - Decaf Espresso
815,40940,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,80,130,110,210,99,766,144,27,105,243,39,2012-02-01,roBERT  SMITH,new york,SAVE10,Leaves - Chamomile
773,40940,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,613,107,27,68,190,39,2012-02-01, alice ,DELHI,,Leaves - Lemon
847,40940,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,120,100,200,95,809,137,26,99,232,38,2012-02-01,,LoNDoN,,Leaves - Mint
309,40940,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,60,100,80,160,77,449,112,21,79,189,33,2012-02-01,  john   doe ,sydney,,Leaves - Darjeeling
630,40940,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,100,50,160,75,549,114,24,59,189,55,2012-02-01,MARY ann,new york,,Leaves - Earl Grey
712,40940,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,20,40,18,818,27,5,10,45,17,2012-02-01,roBERT  SMITH,DELHI,,Beans - Amaretto
319,40940,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,20,60,28,961,35,8,6,63,29,2012-02-01, alice ,LoNDoN,SAVE10,Beans - Colombian
712,40940,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,23,620,31,7,12,54,19,2012-02-01,,sydney,,Beans - Decaf Irish Cream
319,40940,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,20,50,19,774,28,5,11,47,17,2012-02-01,  john   doe ,new york,,Beans - Caffe Mocha
712,40940,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,774,43,0,32,43,11,2012-02-01,MARY ann,DELHI,,Beans - Decaf Espresso
563,40940,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,270,190,470,234,1282,311,77,201,545,110,2012-02-01,roBERT  SMITH,LoNDoN,,Leaves - Chamomile
563,40940,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,80,140,110,220,104,596,150,33,95,254,55,2012-02-01, alice ,sydney,,Leaves - Lemon
563,40940,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,190,210,140,400,228,1436,229,63,141,457,88,2012-02-01,,new york,SAVE10,Leaves - Darjeeling
515,40940,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,200,260,150,460,240,1391,294,91,169,534,125,2012-02-01,  john   doe ,DELHI,,Leaves - Earl Grey
314,40940,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,90,110,50,200,86,484,107,32,42,193,65,2012-02-01,MARY ann,LoNDoN,,Beans - Colombian
816,40940,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,70,100,60,170,75,956,90,23,46,165,44,2012-02-01,roBERT  SMITH,sydney,,Beans - Decaf Irish Cream
573,40940,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,20,40,0,60,33,193,41,12,-4,74,45,2012-02-01, alice ,new york,,Leaves - Green Tea
573,40940,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,90,70,140,50,814,73,14,48,123,25,2012-02-01,,DELHI,,Beans - Caffe Mocha
573,40940,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,80,60,120,42,771,61,11,38,103,23,2012-02-01,  john   doe ,LoNDoN,SAVE10,Beans - Decaf Espresso
636,40940,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,60,10,90,43,256,61,39,-8,104,69,2012-02-01,MARY ann,sydney,,Leaves - Chamomile
417,40940,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,10,-20,80,84,625,18,26,-32,102,50,2012-02-01,roBERT  SMITH,new york,,Leaves - Lemon
816,40940,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,40,10,70,35,191,47,11,9,82,38,2012-02-01, alice ,DELHI,,Leaves - Darjeeling
314,40940,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,30,-10,50,30,165,38,11,-7,68,45,2012-02-01,,LoNDoN,,Leaves - Earl Grey
937,40940,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,60,80,50,140,60,329,80,19,33,140,47,2012-02-01,  john   doe ,sydney,,Beans - Amaretto
513,40940,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,50,80,50,130,52,357,76,16,38,128,38,2012-02-01,MARY ann,new york,SAVE10,Beans - Colombian
614,40940,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,80,20,130,54,427,75,49,-3,129,78,2012-02-01,roBERT  SMITH,DELHI,,Beans - Decaf Irish Cream
614,40940,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,60,110,60,170,80,640,120,26,62,200,58,2012-02-01, alice ,LoNDoN,,Leaves - Darjeeling
513,40940,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,70,110,70,180,86,490,120,26,71,206,49,2012-02-01,,sydney,,Leaves - Earl Grey
614,40940,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,60,90,40,150,59,331,73,22,18,132,55,2012-02-01,  john   doe ,new york,,Beans - Decaf Espresso
234,40940,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,190,210,140,400,170,1073,170,47,98,340,72,2012-02-01,MARY ann,DELHI,,Beans - Caffe Mocha
330,40940,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,22,452,34,6,17,56,17,2012-02-01,roBERT  SMITH,LoNDoN,SAVE10,Leaves - Chamomile
740,40940,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,50,50,70,32,817,48,8,28,80,20,2012-02-01, alice ,sydney,,Leaves - Lemon
262,40940,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,50,70,30,120,53,306,65,20,12,118,53,2012-02-01,,new york,,Beans - Amaretto
920,40940,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,40,230,92,541,128,83,15,220,113,2012-02-01,  john   doe ,DELHI,,Beans - Colombian
414,40940,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,100,60,180,77,423,103,25,50,180,53,2012-02-01,MARY ann,LoNDoN,,Beans - Decaf Irish Cream
920,40940,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,40,80,50,120,56,382,81,17,41,137,40,2012-02-01,roBERT  SMITH,sydney,,Leaves - Darjeeling
414,40940,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,80,10,130,65,513,90,58,3,155,87,2012-02-01, alice ,new york,SAVE10,Leaves - Earl Grey
715,40940,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,617,62,15,35,110,27,2012-02-01,,DELHI,,Beans - Decaf Espresso
414,40940,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,80,100,60,180,70,957,84,21,42,154,42,2012-02-01,  john   doe ,LoNDoN,,Beans - Caffe Mocha
715,40940,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,100,80,150,65,372,109,20,66,174,43,2012-02-01,MARY ann,sydney,,Leaves - Chamomile
262,40940,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,60,50,100,47,772,68,13,43,115,25,2012-02-01,roBERT  SMITH,new york,,Leaves - Lemon
475,40940,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,50,80,60,130,50,814,73,14,48,123,25,2012-02-01, alice ,DELHI,,Leaves - Darjeeling
475,40940,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,50,40,70,27,772,39,7,21,66,18,2012-02-01,,LoNDoN,SAVE10,Leaves - Green Tea
203,40940,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,50,70,40,120,55,305,75,18,29,130,46,2012-02-01,  john   doe ,sydney,,Beans - Decaf Espresso
860,40940,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,90,20,150,65,513,90,58,3,155,87,2012-02-01,MARY ann,new york,,Beans - Caffe Mocha
959,40940,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,120,180,130,300,130,945,195,42,121,325,74,2012-02-01,roBERT  SMITH,DELHI,,Beans - Colombian
475,40940,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,60,90,50,150,86,484,107,32,41,193,66,2012-02-01, alice ,LoNDoN,,Leaves - Lemon
860,40940,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,70,50,120,75,956,90,23,46,165,44,2012-02-01,,sydney,,Leaves - Mint
786,40940,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,50,40,80,32,817,48,8,28,80,20,2012-02-01,  john   doe ,new york,SAVE10,Leaves - Darjeeling
727,40940,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,40,80,60,120,47,772,68,13,44,115,24,2012-02-01,MARY ann,DELHI,,Leaves - Green Tea
407,40940,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,100,60,170,77,423,103,25,51,180,52,2012-02-01,roBERT  SMITH,LoNDoN,,Beans - Decaf Espresso
305,40940,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,80,130,40,210,92,541,128,83,16,220,112,2012-02-01, alice ,sydney,,Beans - Caffe Mocha
305,40940,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,80,110,70,190,86,490,120,26,71,206,49,2012-02-01,,new york,,Beans - Decaf Irish Cream
754,40940,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,70,120,80,190,80,640,120,26,63,200,57,2012-02-01,  john   doe ,DELHI,,Beans - Colombian
754,40940,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,48,617,62,15,34,110,28,2012-02-01,MARY ann,LoNDoN,SAVE10,Leaves - Chamomile
727,40940,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,50,20,90,53,306,65,20,12,118,53,2012-02-01,roBERT  SMITH,sydney,,Leaves - Lemon
850,40940,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,70,50,120,70,957,84,21,42,154,42,2012-02-01, alice ,new york,,Leaves - Mint
978,40940,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,50,40,80,32,817,48,8,28,80,20,2012-02-01,,DELHI,,Leaves - Darjeeling
978,40940,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,40,30,60,22,452,34,6,17,56,17,2012-02-01,  john   doe ,LoNDoN,,Leaves - Green Tea
508,40940,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,160,170,110,330,170,1073,170,47,99,340,71,2012-02-01,MARY ann,sydney,,Beans - Regular Espresso
508,40940,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,50,70,10,120,54,451,74,49,-4,128,78,2012-02-01,roBERT  SMITH,new york,SAVE10,Beans - Caffe Mocha
774,40940,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,70,370,330,440,75,235,395,24,340,470,55,2012-02-01, alice ,DELHI,,Beans - Colombian
781,40940,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,60,30,100,59,331,73,22,18,132,55,2012-02-01,,LoNDoN,,Leaves - Lemon
603,40940,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,30,20,40,18,818,27,5,11,45,16,2012-02-01,  john   doe ,sydney,,Leaves - Darjeeling
603,40940,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,774,43,0,32,43,11,2012-02-01,MARY ann,new york,,Leaves - Green Tea
603,40940,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,40,0,60,30,165,38,11,-6,68,44,2012-02-01,roBERT  SMITH,DELHI,,Beans - Regular Espresso
603,40940,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,60,10,100,43,256,61,39,-7,104,68,2012-02-01, alice ,LoNDoN,SAVE10,Beans - Caffe Mocha
603,40940,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,30,60,40,90,41,236,60,13,25,101,35,2012-02-01,,sydney,,Beans - Amaretto
603,40940,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,60,30,100,45,366,69,14,23,114,46,2012-02-01,  john   doe ,new york,,Beans - Colombian
603,40940,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,30,0,50,33,193,41,12,-4,74,45,2012-02-01,MARY ann,DELHI,,Leaves - Lemon
631,40940,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,100,150,120,250,95,809,137,26,100,232,37,2012-02-01,roBERT  SMITH,LoNDoN,,Leaves - Darjeeling
518,40940,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,100,160,130,260,99,766,144,27,105,243,39,2012-02-01, alice ,sydney,,Leaves - Earl Grey
845,40940,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,80,120,90,200,77,449,112,21,79,189,33,2012-02-01,,new york,SAVE10,Leaves - Green Tea
585,40940,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,210,350,280,560,228,1402,352,63,264,580,88,2012-02-01,  john   doe ,DELHI,,Beans - Regular Espresso
585,40940,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-60,-190,50,121,901,-60,110,-203,61,143,2012-02-01,MARY ann,LoNDoN,,Beans - Caffe Mocha
917,40940,East,Major Market,Colombian,Beans,Coffee,New York,Regular,240,370,250,610,258,2067,387,90,245,645,142,2012-02-01,roBERT  SMITH,sydney,,Beans - Colombian
518,40940,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,180,200,110,380,240,1454,255,91,131,495,124,2012-02-01, alice ,new york,,Leaves - Lemon
607,40940,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,160,-20,-80,140,213,1214,-33,66,-120,180,87,2012-02-01,,DELHI,,Leaves - Mint
504,40940,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,50,90,70,140,65,372,109,20,65,174,44,2012-02-01,  john   doe ,LoNDoN,SAVE10,Beans - Caffe Mocha
985,40940,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,40,70,50,110,56,382,81,17,41,137,40,2012-02-01,MARY ann,sydney,,Beans - Decaf Espresso
337,40940,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,49,617,63,16,35,112,28,2012-02-01,roBERT  SMITH,new york,,Leaves - Chamomile
225,40940,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,80,100,40,180,86,484,107,32,42,193,65,2012-02-01, alice ,DELHI,,Leaves - Lemon
318,40940,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,50,80,10,130,65,342,90,58,2,155,88,2012-02-01,,LoNDoN,,Beans - Caffe Latte
337,40940,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,40,70,60,110,38,772,56,10,34,94,22,2012-02-01,  john   doe ,sydney,,Beans - Colombian
504,40940,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,50,90,70,140,47,772,68,13,44,115,24,2012-02-01,MARY ann,new york,SAVE10,Beans - Decaf Irish Cream
505,40940,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,50,0,80,43,256,61,39,-7,104,68,2012-02-01,roBERT  SMITH,DELHI,,Beans - Caffe Mocha
505,40940,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,40,10,70,35,191,47,11,8,82,39,2012-02-01, alice ,LoNDoN,,Beans - Decaf Espresso
505,40940,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,20,40,18,818,27,5,10,45,17,2012-02-01,,sydney,,Leaves - Chamomile
505,40940,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,28,961,35,8,5,63,30,2012-02-01,  john   doe ,new york,,Leaves - Lemon
505,40940,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,0,50,30,104,38,11,-7,68,45,2012-02-01,MARY ann,DELHI,,Beans - Caffe Latte
505,40940,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,50,90,50,140,45,366,69,14,24,114,45,2012-02-01,roBERT  SMITH,LoNDoN,SAVE10,Beans - Colombian
505,40940,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,100,20,-20,120,84,625,18,26,-31,102,49,2012-02-01, alice ,sydney,,Beans - Decaf Irish Cream
405,40940,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,70,100,70,170,86,300,120,26,70,206,50,2012-02-01,,new york,,Beans - Caffe Latte
918,40940,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,30,30,40,22,452,34,6,17,56,17,2012-02-01,  john   doe ,DELHI,,Beans - Caffe Mocha
